SupplierID,SupplierName,Focus,Phone,Email,Address,GSTIN,ContractStart,IsPreferred
761,Suma Agencies #761,Pepsi Portfolio,8097130141,sumaagencies7616848@demo.in,"26, Old Town, Visakhapatnam",37PQMNG2519QRMX,2023-09-18 00:00:00,FALSE
762,Rohit Foods #762,Coke Portfolio,8462366754,rohitfoods762612@mail.com,"167, Industrial Estate, Visakhapatnam",37BAFLK3175VZLT,2024-07-08 00:00:00,FALSE
763,Lakshmi Enterprises #763,Local Portfolio,9854365601,lakshmienterprises7635675@mail.com,"247, Industrial Estate, Visakhapatnam",37XLXVU0263TXIL,2025-04-25 00:00:00,FALSE
764,Sree Distributors #764,Pepsi Portfolio,9242011499,sreedistributors7647446@example.com,"4, Wholesale Market, Visakhapatnam",37BRJEQ4877U2DI,2022-08-01 00:00:00,FALSE
765,Surya Enterprises #765,Pepsi Portfolio,7558345771,suryaenterprises7653824@example.com,"70, Industrial Estate, Visakhapatnam",37ELILK0758GW08,2023-04-22 00:00:00,FALSE
766,Harsha Foods #766,Pepsi Portfolio,7095969255,harshafoods7663929@demo.in,"172, Wholesale Market, Visakhapatnam",37UKHQV6224L4M7,2025-02-05 00:00:00,FALSE
767,Anusha Distributors #767,Coke Portfolio,6279258025,anushadistributors7673448@demo.in,"67, Wholesale Market, Visakhapatnam",37QUTNV4548MLVN,2020-10-07 00:00:00,FALSE
768,Suma Wholesale #768,Pepsi Portfolio,9446638782,sumawholesale7687093@example.com,"287, Wholesale Market, Visakhapatnam",37XCQQS9694WE7C,2021-05-19 00:00:00,FALSE
769,Vishnu Beverages #769,Coke Portfolio,8381714872,vishnubeverages7695869@demo.in,"146, Wholesale Market, Visakhapatnam",37AGCFR9665LQLC,2023-11-21 00:00:00,FALSE
770,Krishna Enterprises #770,Local Portfolio,9617817741,krishnaenterprises77058@mail.com,"258, Auto Nagar, Visakhapatnam",37BFNZP1525MLV7,2019-10-24 00:00:00,FALSE
771,Annapurna Agencies #771,Local Portfolio,6704816078,annapurnaagencies7714354@demo.in,"275, Auto Nagar, Visakhapatnam",37UOUAW9052CVKO,2021-05-28 00:00:00,FALSE
772,Gandhi Enterprises #772,Local Portfolio,8843763569,gandhienterprises7724831@demo.in,"236, Old Town, Visakhapatnam",37SBWGT6755OILA,2023-06-02 00:00:00,FALSE
773,Krishna Enterprises #773,Mixed,9350487092,krishnaenterprises7733474@mail.com,"284, Wholesale Market, Visakhapatnam",37DJIHA1934AC6J,2025-03-08 00:00:00,FALSE
774,Sri Distributors #774,Local Portfolio,9799415532,sridistributors7743083@demo.in,"229, Wholesale Market, Visakhapatnam",37MIRLI5344GS73,2025-10-12 00:00:00,FALSE
775,Anusha Traders #775,Mixed,8986008262,anushatraders7757325@demo.in,"122, Wholesale Market, Visakhapatnam",37EJIRM2455TKPY,2021-03-17 00:00:00,FALSE
776,Naveen Foods #776,Local Portfolio,8488774277,naveenfoods7768092@demo.in,"230, Old Town, Visakhapatnam",37VFSET8445EEL7,2019-04-08 00:00:00,FALSE
777,Balaji Agencies #777,Mixed,8852080348,balajiagencies77774@example.com,"237, Auto Nagar, Visakhapatnam",37TXCTT1686Z7SN,2023-02-07 00:00:00,FALSE
778,Annapurna Foods #778,Pepsi Portfolio,7946219207,annapurnafoods7782044@mail.com,"217, Auto Nagar, Visakhapatnam",37LTNET3872XSWG,2019-09-05 00:00:00,FALSE
779,Vinayaka Traders #779,Local Portfolio,8988781485,vinayakatraders7799265@example.com,"55, Old Town, Visakhapatnam",37FZPNL6407RRH1,2020-07-31 00:00:00,FALSE
780,Shiva Distributors #780,Local Portfolio,9224274561,shivadistributors7805217@demo.in,"212, Old Town, Visakhapatnam",37SWCPL5297BABQ,2025-01-17 00:00:00,FALSE
781,Teja Beverages #781,Coke Portfolio,7455864220,tejabeverages7818746@example.com,"166, Industrial Estate, Visakhapatnam",37GIHIQ3597BKC8,2020-03-04 00:00:00,FALSE
782,Anusha Distributors #782,Mixed,8627104635,anushadistributors7825832@mail.com,"204, Wholesale Market, Visakhapatnam",37AKEXB7421I88X,2020-03-30 00:00:00,FALSE
783,Ravi Wholesale #783,Coke Portfolio,6687695825,raviwholesale7831673@mail.com,"251, Wholesale Market, Visakhapatnam",37YVGRY6125J0CA,2024-11-05 00:00:00,FALSE
784,Ravi Foods #784,Coke Portfolio,6991219220,ravifoods7843664@demo.in,"60, Auto Nagar, Visakhapatnam",37PQBUM1591W38N,2024-07-02 00:00:00,FALSE
785,Lakshmi Beverages #785,Mixed,8584146226,lakshmibeverages7853921@example.com,"74, Wholesale Market, Visakhapatnam",37UOAHA9335Y3I6,2022-05-05 00:00:00,FALSE
786,Sai Wholesale #786,Pepsi Portfolio,8792547577,saiwholesale78632@demo.in,"122, Wholesale Market, Visakhapatnam",37TYUMU8726P6G6,2019-01-01 00:00:00,FALSE
787,Anusha Wholesale #787,Coke Portfolio,8484603886,anushawholesale787535@mail.com,"136, Industrial Estate, Visakhapatnam",37EMVVK2741TU2C,2021-11-09 00:00:00,FALSE
788,Balaji Foods #788,Coke Portfolio,8067923643,balajifoods7885633@example.com,"169, Industrial Estate, Visakhapatnam",37PGCMU2471NUYY,2024-01-29 00:00:00,FALSE
789,Vijaya Enterprises #789,Local Portfolio,9070839742,vijayaenterprises7894918@mail.com,"124, Industrial Estate, Visakhapatnam",37LCSQC2383WFIT,2025-09-23 00:00:00,FALSE
790,Suma Enterprises #790,Coke Portfolio,7886755030,sumaenterprises7902556@example.com,"201, Old Town, Visakhapatnam",37KSLWP2013SMUT,2021-06-07 00:00:00,FALSE
791,Vinayaka Traders #791,Local Portfolio,7013957673,vinayakatraders7914111@example.com,"219, Auto Nagar, Visakhapatnam",37VXRKE0396GA1J,2024-11-11 00:00:00,FALSE
792,Krishna Enterprises #792,Pepsi Portfolio,9631302721,krishnaenterprises7921207@example.com,"297, Old Town, Visakhapatnam",37FOHRY5543QHNR,2022-11-16 00:00:00,FALSE
793,Anusha Agencies #793,Pepsi Portfolio,8466933025,anushaagencies793370@demo.in,"103, Industrial Estate, Visakhapatnam",37MEVQM1638XDMI,2020-04-14 00:00:00,FALSE
794,Om Enterprises #794,Coke Portfolio,8533094691,omenterprises794273@example.com,"209, Old Town, Visakhapatnam",37SWOHA8476PX26,2022-07-05 00:00:00,FALSE
795,Sai Beverages #795,Mixed,9751401520,saibeverages7954672@mail.com,"180, Old Town, Visakhapatnam",37PMEJE1595U5D7,2025-05-09 00:00:00,FALSE
796,Balaji Distributors #796,Pepsi Portfolio,9733757114,balajidistributors7969479@mail.com,"79, Old Town, Visakhapatnam",37IJYFF3764WFFT,2019-09-13 00:00:00,FALSE
797,Surya Foods #797,Local Portfolio,8064009841,suryafoods7972928@mail.com,"47, Old Town, Visakhapatnam",37RUHNY5553IPET,2021-05-18 00:00:00,FALSE
798,Naveen Beverages #798,Coke Portfolio,9486584752,naveenbeverages7989801@example.com,"37, Auto Nagar, Visakhapatnam",37SMFZX1217DL2N,2020-09-05 00:00:00,FALSE
799,Vinayaka Beverages #799,Pepsi Portfolio,6867242656,vinayakabeverages7993340@mail.com,"283, Auto Nagar, Visakhapatnam",37KVHED9319MW7D,2021-12-21 00:00:00,FALSE
800,Shiva Distributors #800,Local Portfolio,7151282553,shivadistributors8006514@demo.in,"290, Industrial Estate, Visakhapatnam",37ZHCZO3919IY9W,2020-08-15 00:00:00,FALSE
801,Anusha Wholesale #801,Coke Portfolio,8976473426,anushawholesale8015989@demo.in,"226, Old Town, Visakhapatnam",37CPWUO3911L92P,2022-06-17 00:00:00,FALSE
802,Rohit Wholesale #802,Local Portfolio,6002565598,rohitwholesale8023037@mail.com,"116, Industrial Estate, Visakhapatnam",37PTYCA1217IZN1,2022-01-27 00:00:00,FALSE
803,Harsha Foods #803,Mixed,9965424069,harshafoods8039639@demo.in,"111, Industrial Estate, Visakhapatnam",37VEFCJ6813EAGK,2020-10-24 00:00:00,FALSE
804,Gandhi Beverages #804,Mixed,7044636678,gandhibeverages8041342@demo.in,"13, Old Town, Visakhapatnam",37ETAIU2803IGWV,2020-05-25 00:00:00,FALSE
805,Prasad Agencies #805,Local Portfolio,6798470910,prasadagencies8051612@demo.in,"150, Wholesale Market, Visakhapatnam",37LHIMY7123DLMG,2023-12-21 00:00:00,FALSE
806,Suma Enterprises #806,Mixed,9754512531,sumaenterprises8065884@demo.in,"175, Wholesale Market, Visakhapatnam",37JWMCO2580ZU1S,2021-02-09 00:00:00,FALSE
807,Prasad Traders #807,Mixed,8965831227,prasadtraders8071191@mail.com,"263, Old Town, Visakhapatnam",37KRMZY5790DK6L,2023-12-07 00:00:00,FALSE
808,Kiran Agencies #808,Local Portfolio,9371681142,kiranagencies8081714@example.com,"31, Wholesale Market, Visakhapatnam",37WQZLV5417DHCM,2022-09-16 00:00:00,FALSE
809,Rohit Wholesale #809,Mixed,9371199346,rohitwholesale8098277@demo.in,"160, Old Town, Visakhapatnam",37JLLUZ0106UA8H,2022-03-21 00:00:00,FALSE
810,Rohit Enterprises #810,Mixed,7792937718,rohitenterprises8103340@mail.com,"238, Industrial Estate, Visakhapatnam",37MLBZX8978AI2M,2025-10-03 00:00:00,FALSE
811,Sree Distributors #811,Pepsi Portfolio,7916978850,sreedistributors811442@mail.com,"166, Wholesale Market, Visakhapatnam",37ZKKDV9421W077,2024-09-12 00:00:00,FALSE
812,Teja Traders #812,Local Portfolio,9671882364,tejatraders8127602@mail.com,"266, Auto Nagar, Visakhapatnam",37IRQZV5055KHYJ,2022-06-08 00:00:00,FALSE
813,Rohit Enterprises #813,Coke Portfolio,9514758329,rohitenterprises8132867@mail.com,"31, Industrial Estate, Visakhapatnam",37YPLJE0390W16Z,2019-05-16 00:00:00,FALSE
814,Rohit Foods #814,Mixed,7838794184,rohitfoods8142600@demo.in,"102, Auto Nagar, Visakhapatnam",37ITLIM0672B17F,2019-09-02 00:00:00,FALSE
815,Teja Foods #815,Coke Portfolio,9319187739,tejafoods8154578@mail.com,"94, Auto Nagar, Visakhapatnam",37EMESH8724WT9E,2021-12-02 00:00:00,FALSE
816,Rohit Foods #816,Mixed,6907304800,rohitfoods8168445@mail.com,"2, Wholesale Market, Visakhapatnam",37FBIUI5645XFEZ,2024-11-14 00:00:00,FALSE
817,Lakshmi Foods #817,Pepsi Portfolio,8987908485,lakshmifoods8176762@mail.com,"262, Wholesale Market, Visakhapatnam",37GZEPY3412RRRU,2025-06-21 00:00:00,FALSE
818,Vijaya Traders #818,Coke Portfolio,7099879523,vijayatraders8187537@mail.com,"172, Old Town, Visakhapatnam",37NIYTP0232BKA7,2023-01-10 00:00:00,FALSE
819,Om Distributors #819,Mixed,9530423704,omdistributors8195243@example.com,"297, Auto Nagar, Visakhapatnam",37WLVPI9471OQ0X,2024-03-26 00:00:00,FALSE
820,Annapurna Agencies #820,Coke Portfolio,9958926811,annapurnaagencies8205677@example.com,"101, Auto Nagar, Visakhapatnam",37THWXU1094DM4V,2024-09-21 00:00:00,FALSE
821,Prasad Agencies #821,Pepsi Portfolio,9372620571,prasadagencies8216787@mail.com,"118, Old Town, Visakhapatnam",37HJNFW5357WPSM,2021-02-27 00:00:00,FALSE
822,Sri Foods #822,Pepsi Portfolio,6503580828,srifoods8229021@demo.in,"45, Industrial Estate, Visakhapatnam",37HKBUD5475Y1DK,2022-09-10 00:00:00,FALSE
823,Rohit Wholesale #823,Local Portfolio,6622971641,rohitwholesale8234512@example.com,"240, Old Town, Visakhapatnam",37YFCUN9891TBNI,2025-04-03 00:00:00,FALSE
824,Krishna Beverages #824,Mixed,6792864124,krishnabeverages8245411@mail.com,"154, Auto Nagar, Visakhapatnam",37MIVQO0564H9EA,2020-01-30 00:00:00,FALSE
825,Vinayaka Distributors #825,Coke Portfolio,6783298250,vinayakadistributors8255321@example.com,"47, Wholesale Market, Visakhapatnam",37VOKSW9041K9GO,2021-03-27 00:00:00,FALSE
826,Harsha Enterprises #826,Local Portfolio,9868557117,harshaenterprises826798@mail.com,"46, Old Town, Visakhapatnam",37XROAV2139V3BO,2021-06-04 00:00:00,FALSE
827,Sri Beverages #827,Mixed,6723449459,sribeverages8278448@demo.in,"213, Auto Nagar, Visakhapatnam",37TTUNN5241AAQ2,2025-05-23 00:00:00,FALSE
828,Shiva Foods #828,Mixed,8044327073,shivafoods8285921@demo.in,"288, Wholesale Market, Visakhapatnam",37NBHLR0500VM3N,2020-10-23 00:00:00,FALSE
829,Anil Wholesale #829,Mixed,7724935536,anilwholesale8295483@mail.com,"8, Auto Nagar, Visakhapatnam",37VQFGI1072JTGD,2025-05-21 00:00:00,FALSE
830,Sri Distributors #830,Coke Portfolio,6657728622,sridistributors8305471@mail.com,"288, Old Town, Visakhapatnam",37XDUGG7598KTTF,2025-05-28 00:00:00,FALSE
831,Naveen Wholesale #831,Local Portfolio,7216849868,naveenwholesale8317542@demo.in,"184, Wholesale Market, Visakhapatnam",37PXQFG9787OBBZ,2024-10-08 00:00:00,FALSE
832,Anusha Beverages #832,Mixed,7757288014,anushabeverages8321358@mail.com,"5, Wholesale Market, Visakhapatnam",37TYTOG9725LVVO,2024-06-26 00:00:00,FALSE
833,Annapurna Distributors #833,Mixed,7990343952,annapurnadistributors8333754@demo.in,"94, Wholesale Market, Visakhapatnam",37XXPCC0509SPW0,2023-01-08 00:00:00,FALSE
834,Sri Wholesale #834,Pepsi Portfolio,6714665090,sriwholesale8348917@mail.com,"249, Wholesale Market, Visakhapatnam",37YYIIU5512U18I,2025-05-27 00:00:00,FALSE
835,Anil Beverages #835,Mixed,7685230701,anilbeverages8353046@example.com,"63, Old Town, Visakhapatnam",37AYTLU0923AXL1,2020-05-13 00:00:00,FALSE
836,Om Enterprises #836,Local Portfolio,6565621220,omenterprises8365145@demo.in,"245, Auto Nagar, Visakhapatnam",37RKDTO1213PZP3,2020-02-13 00:00:00,FALSE
837,Annapurna Traders #837,Pepsi Portfolio,9557759762,annapurnatraders8375067@example.com,"269, Industrial Estate, Visakhapatnam",37TLAKE0101DGCH,2019-08-08 00:00:00,FALSE
838,Gandhi Foods #838,Coke Portfolio,9161350556,gandhifoods8388986@demo.in,"226, Old Town, Visakhapatnam",37JENGH9476ITE4,2024-03-05 00:00:00,FALSE
839,Lakshmi Beverages #839,Coke Portfolio,7529592453,lakshmibeverages839713@demo.in,"244, Industrial Estate, Visakhapatnam",37MKAUU4970CPFT,2022-02-09 00:00:00,FALSE
840,Anil Enterprises #840,Local Portfolio,6012708969,anilenterprises8403435@mail.com,"276, Old Town, Visakhapatnam",37URQHX1230YGM7,2021-03-16 00:00:00,FALSE
841,Sri Foods #841,Local Portfolio,6461660794,srifoods8418122@example.com,"79, Auto Nagar, Visakhapatnam",37SWTPN7899IAMD,2023-12-18 00:00:00,FALSE
842,Vishnu Wholesale #842,Mixed,6592966519,vishnuwholesale8427573@demo.in,"95, Wholesale Market, Visakhapatnam",37ICBXV9744I4C4,2025-03-16 00:00:00,FALSE
843,Naveen Agencies #843,Pepsi Portfolio,6862865113,naveenagencies843103@mail.com,"122, Industrial Estate, Visakhapatnam",37GABHG3656XRN2,2020-06-09 00:00:00,FALSE
844,Lakshmi Agencies #844,Coke Portfolio,8635193613,lakshmiagencies8449085@mail.com,"87, Old Town, Visakhapatnam",37AOKBT4084VPZT,2022-08-16 00:00:00,FALSE
845,Teja Agencies #845,Coke Portfolio,8465034176,tejaagencies84594@mail.com,"258, Auto Nagar, Visakhapatnam",37EWBPI5996OYD3,2020-04-12 00:00:00,FALSE
846,Rohit Enterprises #846,Coke Portfolio,9679473675,rohitenterprises8464499@example.com,"50, Wholesale Market, Visakhapatnam",37CGEST8322QWJH,2023-06-21 00:00:00,FALSE
847,Venkateswara Wholesale #847,Pepsi Portfolio,9189442162,venkateswarawholesale847610@demo.in,"78, Wholesale Market, Visakhapatnam",37BUUSJ0144QTMC,2020-10-24 00:00:00,FALSE
848,Vijaya Enterprises #848,Local Portfolio,9304273502,vijayaenterprises848193@mail.com,"209, Auto Nagar, Visakhapatnam",37WGCNA1451AP7A,2020-08-26 00:00:00,FALSE
849,Suma Agencies #849,Coke Portfolio,7260070487,sumaagencies8496023@mail.com,"99, Auto Nagar, Visakhapatnam",37KOEJI2916V6K4,2023-12-13 00:00:00,FALSE
850,Teja Wholesale #850,Mixed,6167464759,tejawholesale8503040@example.com,"269, Industrial Estate, Visakhapatnam",37LMYGH8089K0W1,2024-07-16 00:00:00,FALSE
851,Sai Agencies #851,Pepsi Portfolio,9959109590,saiagencies8516837@example.com,"80, Industrial Estate, Visakhapatnam",37QUUIV6807PEPE,2021-03-08 00:00:00,FALSE
852,Vishnu Distributors #852,Mixed,8235324696,vishnudistributors8526072@demo.in,"125, Old Town, Visakhapatnam",37GRUNN1341O85C,2019-05-25 00:00:00,FALSE
853,Balaji Enterprises #853,Pepsi Portfolio,9980138038,balajienterprises8533710@mail.com,"272, Industrial Estate, Visakhapatnam",37KHIIG3446RMI6,2024-07-27 00:00:00,FALSE
854,Anusha Enterprises #854,Mixed,8605869334,anushaenterprises8547762@mail.com,"19, Auto Nagar, Visakhapatnam",37ZJHUP3091YFAZ,2022-05-24 00:00:00,FALSE
855,Harsha Agencies #855,Coke Portfolio,9068500232,harshaagencies8556990@demo.in,"27, Wholesale Market, Visakhapatnam",37CODTT7927C9JX,2022-01-01 00:00:00,FALSE
856,Kiran Agencies #856,Mixed,8227774259,kiranagencies8561154@mail.com,"168, Old Town, Visakhapatnam",37STVWP5161HDOK,2019-10-24 00:00:00,FALSE
857,Anusha Enterprises #857,Mixed,8296030421,anushaenterprises857556@example.com,"264, Old Town, Visakhapatnam",37SFMUA7606AYTI,2024-05-04 00:00:00,FALSE
858,Venkateswara Distributors #858,Local Portfolio,9464507992,venkateswaradistributors8582249@example.com,"69, Wholesale Market, Visakhapatnam",37CQVOZ1335L9YP,2021-08-10 00:00:00,FALSE
859,Naveen Wholesale #859,Coke Portfolio,9191477385,naveenwholesale8594566@mail.com,"269, Wholesale Market, Visakhapatnam",37BYNVD6846FMQ8,2025-02-11 00:00:00,FALSE
860,Vinayaka Beverages #860,Pepsi Portfolio,8619542028,vinayakabeverages8607479@demo.in,"45, Old Town, Visakhapatnam",37VTDHC6917FXZ9,2021-01-23 00:00:00,FALSE
861,Vishnu Foods #861,Coke Portfolio,9592942094,vishnufoods8611197@example.com,"136, Wholesale Market, Visakhapatnam",37RPWCH2159CMP2,2021-10-16 00:00:00,FALSE
862,Rohit Wholesale #862,Local Portfolio,7635412407,rohitwholesale8625561@mail.com,"142, Wholesale Market, Visakhapatnam",37LCVJK3021ZA6B,2024-10-17 00:00:00,FALSE
863,Krishna Wholesale #863,Local Portfolio,8466916251,krishnawholesale8632622@example.com,"49, Auto Nagar, Visakhapatnam",37NFATS1236AGF8,2019-11-01 00:00:00,FALSE
864,Ravi Distributors #864,Mixed,7887637262,ravidistributors8646791@example.com,"254, Wholesale Market, Visakhapatnam",37KOWCC1751ZSM6,2022-09-01 00:00:00,FALSE
865,Venkateswara Wholesale #865,Coke Portfolio,9741329859,venkateswarawholesale8659546@demo.in,"227, Auto Nagar, Visakhapatnam",37AXPPI7931TJ4H,2024-04-05 00:00:00,FALSE
866,Harsha Foods #866,Coke Portfolio,8255538178,harshafoods8665813@demo.in,"250, Wholesale Market, Visakhapatnam",37WDPZN9731IRGP,2024-06-28 00:00:00,FALSE
867,Anusha Beverages #867,Local Portfolio,7703093350,anushabeverages8676046@mail.com,"157, Wholesale Market, Visakhapatnam",37QMLXX7617DCF0,2022-06-14 00:00:00,FALSE
868,Vishnu Agencies #868,Pepsi Portfolio,7279552702,vishnuagencies8688009@mail.com,"85, Wholesale Market, Visakhapatnam",37OHXCK1686PN76,2025-10-07 00:00:00,FALSE
869,Anusha Agencies #869,Mixed,8125308659,anushaagencies8695757@mail.com,"299, Old Town, Visakhapatnam",37YDGUE3893KLW2,2023-11-01 00:00:00,FALSE
870,Suma Enterprises #870,Coke Portfolio,7239381521,sumaenterprises8703162@example.com,"209, Industrial Estate, Visakhapatnam",37TTVKI4796EH40,2024-12-20 00:00:00,FALSE
871,Vishnu Agencies #871,Coke Portfolio,8074373182,vishnuagencies8716415@demo.in,"196, Old Town, Visakhapatnam",37ENUVV8628EPCJ,2024-02-18 00:00:00,FALSE
872,Naveen Distributors #872,Coke Portfolio,7179099829,naveendistributors8727026@example.com,"144, Auto Nagar, Visakhapatnam",37SYXZC0549US1Q,2020-11-20 00:00:00,FALSE
873,Rohit Enterprises #873,Pepsi Portfolio,6742773661,rohitenterprises8733054@example.com,"99, Old Town, Visakhapatnam",37TFHAS6259PEZG,2024-12-20 00:00:00,FALSE
874,Lakshmi Wholesale #874,Pepsi Portfolio,9422290820,lakshmiwholesale8744093@demo.in,"118, Auto Nagar, Visakhapatnam",37EDGQU2024SGMT,2021-04-30 00:00:00,FALSE
875,Anil Distributors #875,Local Portfolio,6962570783,anildistributors8751948@demo.in,"172, Auto Nagar, Visakhapatnam",37CLSYC8090WYWD,2025-08-25 00:00:00,FALSE
876,Gandhi Foods #876,Coke Portfolio,6154583684,gandhifoods8768001@demo.in,"3, Industrial Estate, Visakhapatnam",37VMFVT6438I8KS,2023-08-14 00:00:00,FALSE
877,Krishna Agencies #877,Pepsi Portfolio,8306157726,krishnaagencies877359@example.com,"63, Auto Nagar, Visakhapatnam",37FPISU8572NCSL,2019-01-30 00:00:00,FALSE
878,Gandhi Beverages #878,Mixed,6794120721,gandhibeverages8785312@mail.com,"140, Wholesale Market, Visakhapatnam",37EZTRC1758MD3N,2022-03-26 00:00:00,FALSE
879,Suma Beverages #879,Pepsi Portfolio,7932835696,sumabeverages8794762@example.com,"31, Old Town, Visakhapatnam",37DIRDS1455OM3Q,2019-02-17 00:00:00,FALSE
880,Shiva Beverages #880,Pepsi Portfolio,9704438886,shivabeverages8802087@mail.com,"49, Industrial Estate, Visakhapatnam",37AHXYG3136M2UH,2020-08-09 00:00:00,FALSE
881,Sree Beverages #881,Pepsi Portfolio,8576606511,sreebeverages8819152@example.com,"66, Auto Nagar, Visakhapatnam",37QWABO5733IVRK,2019-03-25 00:00:00,FALSE
882,Vinayaka Enterprises #882,Coke Portfolio,7561428017,vinayakaenterprises8828232@example.com,"167, Old Town, Visakhapatnam",37UALDR6485A6FC,2022-10-06 00:00:00,FALSE
883,Annapurna Agencies #883,Mixed,7855717980,annapurnaagencies8835280@mail.com,"216, Industrial Estate, Visakhapatnam",37XOQNC9267JGJP,2019-03-12 00:00:00,FALSE
884,Teja Beverages #884,Coke Portfolio,9500425367,tejabeverages8845862@example.com,"52, Auto Nagar, Visakhapatnam",37NBIIP0035UBY6,2023-09-07 00:00:00,FALSE
885,Prasad Traders #885,Coke Portfolio,9238382320,prasadtraders885929@mail.com,"140, Wholesale Market, Visakhapatnam",37BEWYR7425MT2Y,2020-10-31 00:00:00,FALSE
886,Krishna Agencies #886,Pepsi Portfolio,8649400048,krishnaagencies886420@demo.in,"185, Wholesale Market, Visakhapatnam",37HINFU5285OQ46,2022-10-17 00:00:00,FALSE
887,Vinayaka Enterprises #887,Local Portfolio,8804126592,vinayakaenterprises8877091@mail.com,"202, Wholesale Market, Visakhapatnam",37PEIXZ8767EJR8,2019-04-23 00:00:00,FALSE
888,Vijaya Enterprises #888,Mixed,6502191880,vijayaenterprises8885163@mail.com,"247, Auto Nagar, Visakhapatnam",37LQUWU4550R23Y,2025-04-19 00:00:00,FALSE
889,Teja Beverages #889,Pepsi Portfolio,9180179747,tejabeverages8898752@demo.in,"192, Old Town, Visakhapatnam",37YKUUT8869PLB0,2023-10-06 00:00:00,FALSE
890,Vinayaka Distributors #890,Local Portfolio,7297187682,vinayakadistributors8905978@mail.com,"202, Auto Nagar, Visakhapatnam",37APFSR1648ZZ1B,2020-01-30 00:00:00,FALSE
891,Vinayaka Distributors #891,Local Portfolio,6089007851,vinayakadistributors8915508@mail.com,"221, Industrial Estate, Visakhapatnam",37DSEVG5168TJP1,2022-01-02 00:00:00,FALSE
892,Suma Agencies #892,Local Portfolio,7524785787,sumaagencies8925706@demo.in,"150, Auto Nagar, Visakhapatnam",37YUOLN9434OQ64,2020-05-03 00:00:00,FALSE
893,Gandhi Distributors #893,Coke Portfolio,9270916854,gandhidistributors8936146@demo.in,"45, Industrial Estate, Visakhapatnam",37KLDSH1231MXH4,2023-10-26 00:00:00,FALSE
894,Krishna Agencies #894,Coke Portfolio,6859866575,krishnaagencies894169@mail.com,"104, Industrial Estate, Visakhapatnam",37JSJKJ2972SXLE,2024-10-04 00:00:00,FALSE
895,Surya Enterprises #895,Coke Portfolio,9439509540,suryaenterprises8956950@mail.com,"130, Wholesale Market, Visakhapatnam",37XZKVN0091Z5TJ,2021-03-07 00:00:00,FALSE
896,Prasad Wholesale #896,Mixed,6227901020,prasadwholesale896332@example.com,"120, Wholesale Market, Visakhapatnam",37VVULM5990FARY,2024-04-02 00:00:00,FALSE
897,Gandhi Wholesale #897,Pepsi Portfolio,6058330681,gandhiwholesale8974589@demo.in,"56, Wholesale Market, Visakhapatnam",37OPIJW7648E0CQ,2020-09-20 00:00:00,FALSE
898,Annapurna Enterprises #898,Mixed,7582461776,annapurnaenterprises8988270@example.com,"130, Auto Nagar, Visakhapatnam",37LFMJZ4887NAGX,2023-09-24 00:00:00,FALSE
899,Vishnu Wholesale #899,Local Portfolio,6180205689,vishnuwholesale8993130@mail.com,"94, Wholesale Market, Visakhapatnam",37VPBNX9476E4TK,2019-03-09 00:00:00,FALSE
900,Vijaya Enterprises #900,Local Portfolio,9761853851,vijayaenterprises9002128@mail.com,"144, Auto Nagar, Visakhapatnam",37DQWDV1080NS2G,2023-12-26 00:00:00,FALSE
901,Annapurna Distributors #901,Coke Portfolio,7156199974,annapurnadistributors9019004@mail.com,"66, Auto Nagar, Visakhapatnam",37GVRXG7762VN5I,2022-06-23 00:00:00,FALSE
902,Sai Beverages #902,Local Portfolio,8901253903,saibeverages9027588@example.com,"89, Industrial Estate, Visakhapatnam",37JYTZG8660RASN,2020-02-21 00:00:00,FALSE
903,Annapurna Traders #903,Pepsi Portfolio,7563461772,annapurnatraders9036674@example.com,"79, Old Town, Visakhapatnam",37LGWCR5464M8D3,2021-10-24 00:00:00,FALSE
904,Om Distributors #904,Mixed,8347445539,omdistributors904317@example.com,"184, Industrial Estate, Visakhapatnam",37MBJIV1300GVC1,2021-10-20 00:00:00,FALSE
905,Harsha Enterprises #905,Pepsi Portfolio,6241561383,harshaenterprises9051183@demo.in,"39, Old Town, Visakhapatnam",37JQYQZ2348PH8K,2023-07-09 00:00:00,FALSE
906,Kiran Foods #906,Coke Portfolio,7456285075,kiranfoods90623@example.com,"284, Old Town, Visakhapatnam",37HTMHS0178XZE2,2023-07-15 00:00:00,FALSE
907,Venkateswara Traders #907,Pepsi Portfolio,8292611424,venkateswaratraders9073265@demo.in,"221, Auto Nagar, Visakhapatnam",37DAKXB6591ZH3U,2021-02-26 00:00:00,FALSE
908,Venkateswara Distributors #908,Pepsi Portfolio,6598643235,venkateswaradistributors9082941@mail.com,"6, Auto Nagar, Visakhapatnam",37APZCQ3654PRMC,2021-03-10 00:00:00,FALSE
909,Vinayaka Beverages #909,Mixed,8530228075,vinayakabeverages9098489@example.com,"160, Industrial Estate, Visakhapatnam",37BPXDP4948Y8CP,2021-11-05 00:00:00,FALSE
910,Surya Agencies #910,Mixed,7695886161,suryaagencies9106936@example.com,"46, Industrial Estate, Visakhapatnam",37QEZTN3987GNBD,2025-03-08 00:00:00,FALSE
911,Teja Beverages #911,Coke Portfolio,6640673613,tejabeverages9117324@mail.com,"145, Wholesale Market, Visakhapatnam",37GGVNP3851GTEI,2020-05-15 00:00:00,FALSE
